286, -6313, 9083
287, -9732, 6869
288, -7448, 2893
289, -1825, 3356
290, 397, 7956
291, -2667, 10258
292, -5542, 6582
293, -3087, 1116
294, 2288, 155
295, 3870, 3461
296, -129, 4686
297, -4140, 259
298, -2948, -5551
299, 1099, -6433
300, 1402, -2673
301, -3687, -669
302, -8485, -4012
303, -7738, -8485
304, -3785, -7901
305, -3211, -2683
306, -7638, 648
307, -11403, -1568
308, -9354, -5162
309, -3950, -4024
310, -1880, 1343
311, -4837, 4405
312, -7244, 1560
313, -4063, -2946
314, 2120, -2933
315, 4569, 1139
316, 1608, 2836
317, -1165, -1300
318, 1291, -6888
319, 6419, -7679
320, 7565, -4098
321, 3185, -2544
322, -986, -6426
323, 172, -11344
324, 4163, -11105
325, 4422, -6244
326, -489, -3260
327, -4778, -5626
328, -3344, -9025
329, 1257, -7382
330, 2417, -1373
331, -1338, 2415
332, -4291, 487
333, -1469, -2834
334, 4427, -1496
335, 6684, 3822
336, 3782, 6581
337, 1383, 3397
338, 4388, -1277
339, 10038, -1293
340, 11638, 2729
341, 7742, 4346
342, 4107, 297
343, 5690, -4871
344, 9798, -4987
345, 9848, -700
346, 4542, 1513
347, -244, -1615
348, 500, -5582
349, 4099, -4328
350, 4009, 1355
351, -1024, 4876
352, -5139, 2894
353, -3405, -151
354, 1386, 1714
355, 2598, 7603
356, -1092, 10902
357, -3907, 8308
358, -1049, 4334
359, 4570, 4999
360, 6249, 9466
361, 2666, 11207
362, -393, 7070
363, 1856, 1704
364, 6514, 1208
365, 6954, 4785
366, 1989, 5965
367, -2474, 1664
368, -1570, -3442
369, 1871, -3293
370, 1321, 1219
371, -4292, 3536
372, -8992, 516
373, -7914, -3237
374, -3939, -1796
375, -3621, 3808
376, -8057, 6924
377, -11336, 4373
378, -8721, 750
379, -3240, 1948
380, -1547, 6915
381, -4797, 9031
382, -7148, 5232
383, -3952, 227
384, 1695, -2
385, 3136, 3556
386, -720, 4386
387, -3953, -450
388, -1873, -6132
389, 2481, -6650
390, 2568, -3000
391, -2559, -1716
392, -6856, -5727
393, -5575, -10250
394, -1719, -9376
395, -1780, -4241
396, -6648, -1492
397, -10277, -4130
398, -7990, -7445
399, -2894, -5629
400, -1569, 73
401, -4958, 2981
402, -7116, 113
403, -3494, -3762
404, 2663, -2809
405, 4710, 1766
406, 1682, 3365
407, -477, -847
408, 2747, -5970
409, 8111, -6079
410, 9033, -2335
411, 4674, -1269
412, 1092, -5631
413, 2879, -10478
414, 6863, -9916
415, 6574, -5187
416, 1297, -2898
417, -2832, -5847
418, -1205, -9164
419, 2975, -7089
420, 3227, -1007
421, -1175, 2374
422, -4147, 210
423, -1209, -2659
424, 4298, -518
425, 5794, 5205
426, 2491, 7829
427, 395, 4601
428, 3889, 475
429, 9542, 1240
430, 10766, 5533
431, 6825, 6778
432, 3781, 2367
433, 6049, -2640
434, 10257, -2406
435, 9921, 1709
436, 4457, 3131
437, 50, -727
438, 1185, -4827
439, 4533, -3421
440, 3680, 1994
441, -1888, 4745
442, -5965, 2165
443, -4129, -779
444, 205, 1543
445, 548, 7522
446, -3665, 10430
447, -6320, 7619
448, -3135, 4092
449, 2337, 5492
450, 3534, 10238
451, -142, 11683
452, -2599, 7318
453, 398, 2279
454, 5284, 2300
455, 5545, 5855
456, 700, 6379
457, -3055, 1463
458, -1412, -3701
459, 2134, -3395
460, 1189, 791
461, -4595, 2233
462, -8934, -1519
463, -7493, -5335
464, -3786, -3631
465, -4198, 1857
466, -9075, 4400
467, -12178, 1500
468, -9294, -1763
469, -4063, 136
470, -2976, 5406
471, -6442, 7329
472, -8308, 3490
473, -4477, -935
474, 1313, -353
475, 2550, 3505
476, -1143, 4031
477, -3574, -1048
478, -625, -6430
479, 4006, -6475
480, 3911, -2898
481, -1137, -2281
482, -4828, -6862
483, -2970, -11354
484, 795, -10197
485, 140, -5223
486, -5080, -3122
487, -8519, -6201
488, -6035, -9253
489, -1344, -6842
490, -831, -928
491, -4688, 1736
492, -6659, -1154
493, -2741, -4375
494, 3208, -2496
495, 4719, 2539
496, 1565, 4050
497, -44, -140
498, 3838, -4675
499, 9319, -4035
500, 9977, -111
501, 5681, 516
502, 2740, -4221
503, 5162, -8900
504, 9130, -8004
505, 8343, -3471
506, 2815, -1929
507, -1050, -5471
508, 792, -8736
509, 4529, -6334
510, 3882, -352
511, -1117, 2476
512, -4096, -1
513, -1117, -2479
514, 3882, 348
515, 4529, 6331
516, 791, 8733
517, -1049, 5468
518, 2815, 1924
519, 8345, 3467
520, 9131, 8001
521, 5162, 8897
522, 2740, 4217
523, 5681, -520
524, 9978, 106
525, 9320, 4032
526, 3838, 4671
527, -44, 134
528, 1566, -4054
529, 4720, -2544
530, 3208, 2491
531, -2741, 4372
532, -6659, 1149
533, -4688, -1741
534, -832, 924
535, -1344, 6839
536, -6036, 9249
537, -8520, 6198
538, -5080, 3117
539, 139, 5219
540, 795, 10193
541, -2971, 11350
542, -4828, 6858
543, -1138, 2275
544, 3911, 2894
545, 4006, 6472
546, -626, 6426
547, -3575, 1044
548, -1143, -4036
549, 2550, -3509
550, 1312, 348
551, -4478, 931
552, -8309, -3492
553, -6443, -7334
554, -2976, -5410
555, -4063, -141
556, -9295, 1758
557, -12179, -1504
558, -9075, -4405
559, -4198, -1861
560, -3785, 3627
561, -7494, 5330
562, -8934, 1514
563, -4595, -2237
564, 1188, -796
565, 2133, 3389
566, -1412, 3696
567, -3056, -1466
568, 700, -6384
569, 5545, -5859
570, 5283, -2303
571, 397, -2283
572, -2599, -7322
573, -142, -11687
574, 3534, -10242
575, 2336, -5497
576, -3136, -4096
577, -6321, -7624
578, -3665, -10434
579, 548, -7527
580, 204, -1546
581, -4129, 774
582, -5964, -2169
583, -1888, -4748
584, 3680, -1999
585, 4534, 3417
586, 1184, 4821
587, 50, 722
588, 4457, -3136
589, 9921, -1712
590, 10257, 2401
591, 6049, 2636
592, 3781, -2371
593, 6825, -6783
594, 10766, -5538
595, 9542, -1243
596, 3888, -480
597, 394, -4606
598, 2490, -7831
599, 5793, -5208
600, 4298, 513
601, -1210, 2655
602, -4147, -214
603, -1175, -2379
604, 3225, 1002
605, 2974, 7085
606, -1205, 9158
607, -2831, 5842
608, 1295, 2894
609, 6574, 5184
610, 6863, 9912
611, 2879, 10473
612, 1092, 5627
613, 4674, 1265
614, 9033, 2331
615, 8110, 6074
616, 2747, 5965
617, -477, 842
618, 1681, -3369
619, 4709, -1771
620, 2662, 2804
621, -3495, 3757
622, -7116, -118
623, -4957, -2985
624, -1569, -78
625, -2894, 5625
626, -7990, 7441
627, -10277, 4125
628, -6648, 1487
629, -1780, 4237
630, -1718, 9370
631, -5575, 10245
632, -6855, 5723
633, -2558, 1710
634, 2566, 2996
635, 2480, 6645
636, -1873, 6128
637, -3953, 445
638, -719, -4389
639, 3135, -3558
640, 1694, 0
641, -3952, -231
642, -7149, -5235
643, -4798, -9037
644, -1548, -6919
645, -3241, -1953
646, -8722, -753
647, -11337, -4376
648, -8059, -6928
649, -3621, -3813
650, -3940, 1791
651, -7915, 3233
652, -8992, -520
653, -4293, -3540
654, 1320, -1223
655, 1870, 3289
656, -1570, 3437
657, -2475, -1666
658, 1988, -5970
659, 6954, -4790
660, 6513, -1211
661, 1856, -1708
662, -394, -7073
663, 2665, -11209
664, 6249, -9471
665, 4570, -5004
666, -1049, -4338
667, -3908, -8311
668, -1093, -10905
669, 2596, -7607
670, 1384, -1718
671, -3405, 146
672, -5139, -2898
673, -1024, -4880
674, 4009, -1359
675, 4099, 4323
676, 498, 5576
677, -244, 1610
678, 4541, -1518
679, 9847, 695
680, 9797, 4982
681, 5690, 4866
682, 4106, -301
683, 7741, -4350
684, 11636, -2733
685, 10036, 1290
686, 4387, 1272
687, 1382, -3401
688, 3781, -6585
689, 6684, -3827
690, 4427, 1491
691, -1469, 2830
692, -4291, -492
693, -1338, -2420
694, 2416, 1368
695, 1256, 7378
696, -3345, 9020
697, -4778, 5622
698, -489, 3254
699, 4421, 6239
700, 4162, 11100
701, 170, 11338
702, -986, 6420
703, 3184, 2538
704, 7565, 4094
705, 6419, 7674
706, 1291, 6885
707, -1165, 1296
708, 1608, -2841
709, 4569, -1144
710, 2119, 2930
711, -4064, 2941
712, -7245, -1564
713, -4838, -4408
714, -1880, -1347
